agegroup_broad,epi_year,parname,par_bin,varname,parvalue,mean_parvalue,median,mean,ci50_l,ci50_u,ci95_l,ci95_u
2-5y,2022,age_exp_ratio,7,peak_hosp_norm,0.39848339244744824,0.39848339244744824,0.8901754280750829,0.8311804960452709,0.683312892939855,0.9960234896873922,0.3176745616816595,1.1893096790282343
2-5y,2022,age_exp_ratio,8,hosp_tot_norm,0.48354085104955313,0.48354085104955313,0.9571173193426402,0.8960612197791898,0.7688613651668031,1.0731090734975512,0.3787017668574276,1.1668266898509445
2-5y,2022,age_exp_ratio,8,peak_hosp_norm,0.48354085104955313,0.48354085104955313,0.8380130912670218,0.7904843380267559,0.629912852364685,0.9537494005485787,0.31218972189900385,1.124875521305589
2-5y,2022,age_exp_ratio,9,hosp_tot_norm,0.5944891958308114,0.5944891958308114,0.9927397998931291,0.9276616277208714,0.8174334723615524,1.0696266115677888,0.4593887526821679,1.1569490859642333
2-5y,2022,age_exp_ratio,9,peak_hosp_norm,0.5944891958308114,0.5944891958308114,0.8619808485866565,0.8137273044704652,0.7111151093888033,0.9408372188316791,0.36821600255806497,1.0731100835207372
2-5y,2022,age_exp_ratio,10,hosp_tot_norm,0.7945713257434741,0.7945713257434741,1.0348791780914817,0.9797452691001726,0.9180766954033579,1.0815234553622306,0.54792692757731,1.1571473494077495
2-5y,2022,age_exp_ratio,10,peak_hosp_norm,0.7945713257434741,0.7945713257434741,0.882826550220472,0.8486042720606951,0.7866092938600762,0.9300937383565994,0.4274070185848457,1.059663450856757
2-5y,2022,exp_dep,1,hosp_tot_norm,0.3311161501015224,0.3311161501015224,0.9639734986849826,0.8971393573086482,0.7744985470156056,1.0620701024883155,0.39012786797625115,1.1560524164928383
2-5y,2022,exp_dep,1,peak_hosp_norm,0.3311161501015224,0.3311161501015224,0.818633870334377,0.7710506051831291,0.608455155132419,0.911941966509527,0.2979164544727567,1.078991522935554
2-5y,2022,exp_dep,2,hosp_tot_norm,0.3917923707597707,0.3917923707597707,0.9407362690081718,0.8753986827646283,0.7505507122044057,1.0562629311133698,0.33874440843586967,1.1761912678810469
2-5y,2022,exp_dep,2,peak_hosp_norm,0.3917923707597707,0.3917923707597707,0.7824783062940904,0.7425333089823358,0.5779063446638047,0.9171771133306267,0.2554102007979373,1.0889116587813208
2-5y,2022,exp_dep,3,hosp_tot_norm,0.4496761442429842,0.4496761442429842,0.942184337115038,0.8836050455412546,0.770401697433309,1.0553542090264045,0.35172658739306606,1.1731472941463452
2-5y,2022,exp_dep,3,peak_hosp_norm,0.4496761442429842,0.4496761442429842,0.8165298082997429,0.7692807557360807,0.6056565050962072,0.9326563313818378,0.28656003274594616,1.0997948382141234
2-5y,2022,exp_dep,4,hosp_tot_norm,0.5070098288841094,0.5070098288841094,0.9482086949949503,0.878698991541941,0.7272638733822673,1.0681844431404814,0.37038897230607803,1.1786291615825566
2-5y,2022,exp_dep,4,peak_hosp_norm,0.5070098288841094,0.5070098288841094,0.79204511214221,0.7567987056704308,0.5667532681061889,0.9422764949805433,0.2843413791519197,1.1255429006426991
2-5y,2022,exp_dep,5,hosp_tot_norm,0.5686262511330117,0.5686262511330117,0.940153101322865,0.8777697403974445,0.7342256478544444,1.0659289317239007,0.3584733545242835,1.1935608924490793
2-5y,2022,exp_dep,5,peak_hosp_norm,0.5686262511330117,0.5686262511330117,0.8321552666933103,0.7804522735583441,0.6141703809260428,0.9618231483736294,0.2659129757309357,1.1324858580233792
2-5y,2022,exp_dep,6,hosp_tot_norm,0.6324976056577599,0.6324976056577599,0.9776614384535709,0.903357523065709,0.7647503717166317,1.0846808568147677,0.35792557962019,1.1997455536410713
2-5y,2022,exp_dep,6,peak_hosp_norm,0.6324976056577599,0.6324976056577599,0.8771524534944506,0.8082488257042963,0.627378978991293,0.9922258046879043,0.27568291211625234,1.1877968759781594
2-5y,2022,exp_dep,7,hosp_tot_norm,0.6957567115824013,0.6957567115824013,0.9222426610006031,0.8714270841968418,0.7060706074699583,1.0608377799680917,0.37231069605624983,1.1846419774490975
2-5y,2022,exp_dep,7,peak_hosp_norm,0.6957567115824013,0.6957567115824013,0.8622460151355825,0.7970682019693099,0.6028002546220058,0.9895060328230528,0.2935114675413154,1.1753858290022248
2-5y,2022,exp_dep,8,hosp_tot_norm,0.7708283290015193,0.7708283290015193,0.9261268561671274,0.8785537623341149,0.7426579307383799,1.0713616967645871,0.35643421372186346,1.2051748907191182
2-5y,2022,exp_dep,8,peak_hosp_norm,0.7708283290015193,0.7708283290015193,0.861610826007356,0.8114059813061962,0.6329767347733748,1.004941205392804,0.2860979566681261,1.1932246110837679
2-5y,2022,exp_dep,9,hosp_tot_norm,0.862862169578082,0.862862169578082,0.9204312160954964,0.8749233904391389,0.6925808799771451,1.0888050049854174,0.3405653514228156,1.224314216071581
2-5y,2022,exp_dep,9,peak_hosp_norm,0.862862169578082,0.862862169578082,0.8942374355844757,0.8280625325103931,0.6083629830971939,1.0517326940120988,0.2567571886796467,1.2244529970175404
2-5y,2022,exp_dep,10,hosp_tot_norm,1.0116819941353783,1.0116819941353783,0.9320320541700313,0.8880266894871588,0.7087754445990033,1.094972281316586,0.380346122321919,1.235328760556099
2-5y,2022,exp_dep,10,peak_hosp_norm,1.0116819941353783,1.0116819941353783,0.9295556516940986,0.86714385870833,0.6562441291181623,1.0993374099434523,0.293850179663794,1.2774444258619588
2-5y,2022,omega,1,hosp_tot_norm,0.0023001975693663947,0.0023001975693663947,0.8949600007435106,0.8408327430781177,0.6620956464735401,1.0375218606067667,0.3216316823037528,1.168716660277616
2-5y,2022,omega,1,peak_hosp_norm,0.0023001975693663947,0.0023001975693663947,0.7964718035916221,0.7561850613289688,0.5348681593236664,0.9666218173851425,0.2492855427655693,1.1750736811065603
2-5y,2022,omega,2,hosp_tot_norm,0.00248025097434695,0.00248025097434695,0.9200965055602499,0.8650331427006848,0.7223031069725094,1.059749149985695,0.31762713071390397,1.1777188399346674
2-5y,2022,omega,2,peak_hosp_norm,0.00248025097434695,0.00248025097434695,0.8246223040867011,0.7679994416194548,0.5721475987745186,0.9675707936764344,0.25390262615270265,1.1422190492756519
2-5y,2022,omega,3,hosp_tot_norm,0.002594822374949525,0.002594822374949525,0.9311480831872987,0.8692518555131852,0.7099003069169162,1.0659122221399657,0.3436187095910796,1.202596141984805
2-5y,2022,omega,3,peak_hosp_norm,0.002594822374949525,0.002594822374949525,0.8307774028419668,0.7807773915339727,0.5802951461384981,0.9747002282860894,0.281645570053417,1.1864669062420192
2-5y,2022,omega,4,hosp_tot_norm,0.002692888041590025,0.002692888041590025,0.9242270338093781,0.872415943918583,0.7165972659030708,1.0607042935255169,0.34610603601567974,1.1797028885028942
2-5y,2022,omega,4,peak_hosp_norm,0.002692888041590025,0.002692888041590025,0.8385159911887918,0.779753691366894,0.5991645745135243,0.962349620371242,0.2549289910951278,1.1548812026615711
2-5y,2022,omega,5,hosp_tot_norm,0.0027918597937754202,0.0027918597937754202,0.9505588003710634,0.8820885277346836,0.7394895469407499,1.0733345033121253,0.3504449593189592,1.186716876726872
2-5y,2022,omega,5,peak_hosp_norm,0.0027918597937754202,0.0027918597937754202,0.8487428991187989,0.7910752963685743,0.5793020999828316,0.9750877247231302,0.27579898513225704,1.205753487805243
2-5y,2022,omega,6,hosp_tot_norm,0.00288852748206572,0.00288852748206572,0.9154297205521249,0.8664851213661878,0.7032679798545508,1.06672784307489,0.354607238795899,1.2051117585049864
2-5y,2022,omega,6,peak_hosp_norm,0.00288852748206572,0.00288852748206572,0.8068979666998563,0.7803701452331301,0.5980592469417275,0.9705461950618622,0.2966972841079817,1.2157520680778195
2-5y,2022,omega,7,hosp_tot_norm,0.003006612881024655,0.003006612881024655,0.9572448719539636,0.8946323439412792,0.7621415223973854,1.0686002982707286,0.3575117065120136,1.1938476923094852
2-5y,2022,omega,7,peak_hosp_norm,0.003006612881024655,0.003006612881024655,0.8638183771563092,0.8081397081965384,0.6273533123545658,0.9899245573172177,0.2887227354894528,1.2124982750880364
2-5y,2022,omega,8,hosp_tot_norm,0.0031481796778535546,0.0031481796778535546,0.9533985143283757,0.8932292601636012,0.7515390802282307,1.0728299133929968,0.3740474500470469,1.1921360896614606
2-5y,2022,omega,8,peak_hosp_norm,0.0031481796778535546,0.0031481796778535546,0.8468666361768173,0.8024332376326183,0.6455034008674333,0.9772519570723488,0.3016456585923539,1.1904228187386516
2-5y,2022,omega,9,hosp_tot_norm,0.0033405827647226926,0.0033405827647226926,0.9713917959951446,0.914232549748494,0.7702044635370996,1.094772526667558,0.41076770447013095,1.2077020091048933
2-5y,2022,omega,9,peak_hosp_norm,0.0033405827647226926,0.0033405827647226926,0.8556779957849603,0.8155972836675449,0.6528137851148774,0.9945590977819931,0.32436118955053594,1.196989241238745
2-5y,2022,omega,10,hosp_tot_norm,0.003713147574490335,0.003713147574490335,0.9948507412326484,0.9307198276328512,0.7947497626099451,1.0905123716534013,0.43173682226115967,1.2281942609335497
2-5y,2022,omega,10,peak_hosp_norm,0.003713147574490335,0.003713147574490335,0.8852094542196527,0.8497736901497798,0.6882905583457997,1.0030908152534228,0.34365530188163573,1.2840052484815487
2-5y,2022,R0,1,hosp_tot_norm,1.3427291001590598,1.3427291001590598,0.7089181703174577,0.6976260100736604,0.49604303013982204,0.9033741236297455,0.2891217991421014,1.0790881208686984
2-5y,2022,R0,1,peak_hosp_norm,1.3427291001590598,1.3427291001590598,0.691388047997896,0.6823364790485754,0.47781818785558483,0.8822566842905014,0.24469152952265358,1.1329469745102565
2-5y,2022,R0,2,hosp_tot_norm,1.5220772974252,1.5220772974252,0.8276342361709953,0.7870050048842772,0.6136792938199431,0.9796518670905715,0.33874440843586967,1.1170328485115617
2-5y,2022,R0,2,peak_hosp_norm,1.5220772974252,1.5220772974252,0.748989353534355,0.7188280023283274,0.5142345421329281,0.9159670159207298,0.2553517956396438,1.097590894579588
2-5y,2022,R0,3,hosp_tot_norm,1.634251540962223,1.634251540962223,0.8655442770784407,0.8200254095259304,0.6471308557631076,1.0185895816457053,0.3350106702656158,1.1446069805575305
2-5y,2022,R0,3,peak_hosp_norm,1.634251540962223,1.634251540962223,0.7817052266757737,0.7471207254078102,0.5170364712003099,0.9425393553212884,0.2737055849287053,1.1407023549400936
2-5y,2022,R0,4,hosp_tot_norm,1.7321243964702044,1.7321243964702044,0.9076761405117966,0.8578525893793743,0.7201733662059734,1.0386659769764106,0.364037568417813,1.1587593946898143
2-5y,2022,R0,4,peak_hosp_norm,1.7321243964702044,1.7321243964702044,0.8165765990636364,0.7640036636956844,0.5668452488763727,0.9433920251404132,0.26073172003102174,1.1818925532092965
2-5y,2022,R0,5,hosp_tot_norm,1.819188816543051,1.819188816543051,0.963327414618227,0.90078709074841945,0.7711472706005054,1.072714759317381,0.356431828315411,1.1881039581889654
2-5y,2022,R0,5,peak_hosp_norm,1.819188816543051,1.819188816543051,0.8554476619937743,0.7954855089940108,0.6259760227919213,0.9624805998144939,0.26358977443536913,1.161114021746555
2-5y,2022,R0,6,hosp_tot_norm,1.916640609395793,1.916640609395793,0.9567342867628124,0.904174461090358,0.7860195301125272,1.0751115439267611,0.3826541473250579,1.1742275064218883
2-5y,2022,R0,6,peak_hosp_norm,1.916640609395793,1.916640609395793,0.8336900428909888,0.7900497530744199,0.6324063688159973,0.9673808595791407,0.27589443711636047,1.166690605900488
2-5y,2022,R0,7,hosp_tot_norm,2.012766825312556,2.012766825312556,1.0158942167599128,0.9370318012017667,0.8182373319134731,1.0933318288443061,0.4194246379066683,1.2135246685591399
2-5y,2022,R0,7,peak_hosp_norm,2.012766825312556,2.012766825312556,0.8954308379056752,0.8331166974948754,0.6686020438116945,1.004071005893147,0.3449007782593551,1.1997830031330095
2-5y,2022,R0,8,hosp_tot_norm,2.1297726734589792,2.1297726734589792,1.0221021846434133,0.9383595724199663,0.8163930321008179,1.0951774963850889,0.4080797594258022,1.2086427667061268
2-5y,2022,R0,8,peak_hosp_norm,2.1297726734589792,2.1297726734589792,0.8734240053805394,0.818939439228664,0.6646838707345418,0.9963548588828898,0.29686990651919626,1.1781305074580048
2-5y,2022,R0,9,hosp_tot_norm,2.2891602084599967,2.2891602084599967,1.0395911777869888,0.9716064246378171,0.876308557307788,1.1096580633941069,0.4480591285777855,1.2162199715370132
2-5y,2022,R0,9,peak_hosp_norm,2.2891602084599967,2.2891602084599967,0.9153635028913896,0.86148181044533,0.7250779039338139,1.0270487719173396,0.30504414024929594,1.2485504699999552
2-5y,2022,R0,10,hosp_tot_norm,2.585076274589572,2.585076274589572,1.0653362820042416,1.0143945441630557,0.9280344213034308,1.1251070183609602,0.5433369422945026,1.262920366239495
2-5y,2022,R0,10,peak_hosp_norm,2.585076274589572,2.585076274589572,0.9563427338438732,0.9207032043470035,0.7942046849948164,1.0663753689453377,0.407508496391448,1.2725498803452497
2-5y,2022,seasforc_width_wks,1,hosp_tot_norm,2.9171113528762573,2.9171113528762573,0.9034160728933791,0.8620827475164676,0.6890908487438581,1.0530168407672635,0.335932545952286,1.23532398850679
2-5y,2022,seasforc_width_wks,1,peak_hosp_norm,2.9171113528762573,2.9171113528762573,0.7201389677488051,0.6978864626311799,0.4861137028244661,0.9096358286891995,0.20717154326304535,1.1647710093271704
2-5y,2022,seasforc_width_wks,2,hosp_tot_norm,3.664248173386137,3.664248173386137,0.8948981488431019,0.8413751140640806,0.6564991532321585,1.0524358364478268,0.3110808020471333,1.2317700561579517
2-5y,2022,seasforc_width_wks,2,peak_hosp_norm,3.664248173386137,3.664248173386137,0.7613586618023684,0.7203055353071143,0.5112693348284122,0.922208200520431,0.24129469482213967,1.1427327880319282
2-5y,2022,seasforc_width_wks,3,hosp_tot_norm,4.1318275135970675,4.1318275135970675,0.881853083715587,0.8406662053604405,0.6661094400699706,1.0497929281274503,0.33610346870645524,1.2050284541670548
2-5y,2022,seasforc_width_wks,3,peak_hosp_norm,4.1318275135970675,4.1318275135970675,0.7820068820061205,0.7419065293938251,0.5334768982402358,0.9374397138301498,0.2737434387365741,1.1593306306659463
2-5y,2022,seasforc_width_wks,4,hosp_tot_norm,4.505309379133806,4.505309379133806,0.9110818132081437,0.8564434988846046,0.7048811198680862,1.0457152260773108,0.32401640612502985,1.2052522891511177
2-5y,2022,seasforc_width_wks,4,peak_hosp_norm,4.505309379133806,4.505309379133806,0.8100461098323706,0.7675433846615195,0.5702319281513262,0.9605162153307546,0.26772987890702094,1.189873142670612
2-5y,2022,seasforc_width_wks,5,hosp_tot_norm,4.882429796981765,4.882429796981765,0.9239152605978191,0.8556059089072114,0.6681260089668484,1.061782682044759,0.34137038996021835,1.190870668277942
2-5y,2022,seasforc_width_wks,5,peak_hosp_norm,4.882429796981765,4.882429796981765,0.8107985697193646,0.7684747460908291,0.5695313833205944,0.9526904923981,0.27168578952279077,1.1755206250473376
2-5y,2022,seasforc_width_wks,6,hosp_tot_norm,5.260322975807078,5.260322975807078,0.9163543578158977,0.8743203593452478,0.7378551797491274,1.0573366460571623,0.4007886168902301,1.1568663338888363
2-5y,2022,seasforc_width_wks,6,peak_hosp_norm,5.260322975807078,5.260322975807078,0.8355932910112207,0.7921246133355525,0.6331481724299348,0.9578761721302536,0.3144847934248634,1.1411990416178492
2-5y,2022,seasforc_width_wks,7,hosp_tot_norm,5.668140519675221,5.668140519675221,0.9397110482468141,0.8791755907145543,0.7152560607430747,1.0659946551064639,0.36868152226223944,1.1842174475374874
2-5y,2022,seasforc_width_wks,7,peak_hosp_norm,5.668140519675221,5.668140519675221,0.8650363388476539,0.8115488510127704,0.6275641671105829,0.9843104699465692,0.33569117368986634,1.204190715696864
2-5y,2022,seasforc_width_wks,8,hosp_tot_norm,6.177679272027556,6.177679272027556,0.9802725980161497,0.9117000964775818,0.800151887406283,1.0765571743440119,0.4225838621756666,1.1985932388152931
2-5y,2022,seasforc_width_wks,8,peak_hosp_norm,6.177679272027556,6.177679272027556,0.9019752710118512,0.845785645886105,0.702757678234954,1.0043184747203573,0.337654763011918,1.2064134701568985
2-5y,2022,seasforc_width_wks,9,hosp_tot_norm,6.826278020671833,6.826278020671833,0.9852091543365842,0.9236159773375693,0.7964622484393342,1.0835324725464344,0.4449751587154042,1.1857600693977859
2-5y,2022,seasforc_width_wks,9,peak_hosp_norm,6.826278020671833,6.826278020671833,0.9057932291036772,0.8613200006842969,0.7247813228316811,1.0127860961643618,0.4007890900475241,1.2201140121366334
2-5y,2022,seasforc_width_wks,10,hosp_tot_norm,8.083240729028697,8.083240729028697,1.0520085987651502,0.9838716945966917,0.9027606965759425,1.104708947663098,0.5224194101757434,1.1939895850253788
2-5y,2022,seasforc_width_wks,10,peak_hosp_norm,8.083240729028697,8.083240729028697,0.9636257481474906,0.9251365801213389,0.825464044697741,1.0594265597852655,0.45527244645262777,1.243976691659352
2-5y,2022,seasforce_peak,1,hosp_tot_norm,0.30237260847064246,0.30237260847064246,1.0982337017471204,1.0821112557546753,1.0053655105615424,1.1572949601444025,0.8653344416871923,1.25182693399814
2-5y,2022,seasforce_peak,1,peak_hosp_norm,0.30237260847064246,0.30237260847064246,0.8921809938641827,0.8866428044844568,0.6951834987804124,1.0644104377797028,0.4274188654798593,1.3497639933013676
2-5y,2022,seasforce_peak,2,hosp_tot_norm,0.4605646737663385,0.4605646737663385,1.0364231871253846,1.0114364662975575,0.9177694711575161,1.103008853323207,0.7656844957006546,1.2135246685591399
2-5y,2022,seasforce_peak,2,peak_hosp_norm,0.4605646737663385,0.4605646737663385,0.850017828904099,0.8349987382064515,0.7067041605149513,0.9942272755240494,0.3580626230701894,1.220190487363875
2-5y,2022,seasforce_peak,3,hosp_tot_norm,0.6197106276014892,0.6197106276014892,1.0146883232072252,0.9770481636648087,0.8545294676562329,1.0964791758170038,0.6532903546719575,1.2130051444060792
2-5y,2022,seasforce_peak,3,peak_hosp_norm,0.6197106276014892,0.6197106276014892,0.8902529047651755,0.8677807226054891,0.730006350924852,1.0139257176098266,0.4473944284625421,1.211309960652974
2-5y,2022,seasforce_peak,4,hosp_tot_norm,0.7720846435094191,0.7720846435094191,0.9803916928092847,0.936607171016121,0.7923555397745741,1.0884775584708206,0.5505854405171993,1.195901402850215
2-5y,2022,seasforce_peak,4,peak_hosp_norm,0.7720846435094191,0.7720846435094191,0.8860114433912847,0.845908810146337,0.6819273150654388,1.006617814524884,0.40303011098786357,1.1988670807102055
2-5y,2022,seasforce_peak,5,hosp_tot_norm,0.9010148663682758,0.9010148663682758,0.958787822994101,0.8882408190334621,0.7033610861751713,1.0748500275254886,0.4515054568929995,1.1982968945099102
