agegroup,infection,par_id,cumul_mean_incid,sum_abs_diff,sum_rel_diff
9,2,22784,3418,168,0.0491
9,3,22784,2264264,108600,0.048
10,1,22784,0,0,NA
10,2,22784,321,16,0.0491
10,3,22784,1229254,59604,0.0485
11,1,22784,0,0,NA
11,2,22784,134,7,0.0553
11,3,22784,775295,37826,0.0488
1,1,22811,494597,10860,0.022
1,2,22811,150447,1865,0.0124
1,3,22811,34445,227,0.0066
2,1,22811,114302,1014,0.0089
2,2,22811,165663,1559,0.0094
2,3,22811,83294,436,0.0052
3,1,22811,40010,115,0.0029
3,2,22811,143648,837,0.0058
3,3,22811,125442,469,0.0037
4,1,22811,12428,30,0.0024
4,2,22811,117661,679,0.0058
4,3,22811,185553,761,0.0041
5,1,22811,3372,7,0.002
5,2,22811,125044,492,0.0039
5,3,22811,436814,1275,0.0029
6,1,22811,423,1,0.0021
6,2,22811,64939,209,0.0032
6,3,22811,464575,1214,0.0026
7,1,22811,46,0,0.002
7,2,22811,32840,90,0.0027
7,3,22811,436940,1089,0.0025
8,1,22811,5,0,0.002
8,2,22811,30491,77,0.0025
8,3,22811,4224283,10302,0.0024
9,1,22811,0,0,NA
9,2,22811,3019,7,0.0023
9,3,22811,4755054,11530,0.0024
10,1,22811,0,0,NA
10,2,22811,255,1,0.0024
10,3,22811,2390527,5772,0.0024
11,1,22811,0,0,NA
11,2,22811,124,0,0.0023
11,3,22811,1372609,3320,0.0024
1,1,22995,497399,28887,0.0581
1,2,22995,69143,3608,0.0522
1,3,22995,2125,122,0.0576
2,1,22995,175545,9332,0.0532
2,2,22995,120016,5223,0.0435
2,3,22995,8184,448,0.0547
3,1,22995,69530,3030,0.0436
3,2,22995,120002,5615,0.0468
3,3,22995,12563,680,0.0541
4,1,22995,24733,1131,0.0457
4,2,22995,137476,6397,0.0465
4,3,22995,34727,1935,0.0557
5,1,22995,7779,357,0.0459
5,2,22995,154879,8595,0.0555
5,3,22995,69564,4242,0.061
6,1,22995,1110,53,0.0475
6,2,22995,89333,5624,0.063
6,3,22995,75428,4811,0.0638
7,1,22995,136,7,0.0498
7,2,22995,50302,3367,0.0669
7,3,22995,71054,4652,0.0655
8,1,22995,17,1,0.0582
8,2,22995,70400,4667,0.0663
8,3,22995,807453,54137,0.067
9,1,22995,0,0,NA
9,2,22995,9564,721,0.0754
9,3,22995,681939,46125,0.0676
10,1,22995,0,0,NA
10,2,22995,1941,275,0.1417
10,3,22995,381000,26093,0.0685
11,1,22995,0,0,NA
11,2,22995,1429,305,0.2137
11,3,22995,251056,17266,0.0688
1,1,23009,515468,28141,0.0546
1,2,23009,98445,3571,0.0363
1,3,23009,6770,300,0.0444
2,1,23009,153323,6373,0.0416
2,2,23009,143184,4974,0.0347
2,3,23009,22356,902,0.0403
3,1,23009,57080,1691,0.0296
3,2,23009,137182,4286,0.0312
3,3,23009,31676,1283,0.0405
4,1,23009,19036,582,0.0306
4,2,23009,132539,4509,0.034
4,3,23009,75115,2885,0.0384
5,1,23009,5651,169,0.0299
5,2,23009,142845,4835,0.0338
5,3,23009,139226,5989,0.043
6,1,23009,761,23,0.0304
6,2,23009,76173,2860,0.0375
6,3,23009,139922,6278,0.0449
7,1,23009,88,3,0.0317
7,2,23009,39666,1707,0.043
7,3,23009,123766,5705,0.0461
8,1,23009,10,0,0.0288
8,2,23009,46762,2153,0.046
8,3,23009,1296099,60717,0.0468
9,1,23009,0,0,NA
9,2,23009,5447,283,0.052
9,3,23009,1068955,51130,0.0478
10,1,23009,0,0,NA
10,2,23009,866,103,0.1189
10,3,23009,568415,27503,0.0484
11,1,23009,0,0,NA
11,2,23009,751,169,0.2248
11,3,23009,354339,17222,0.0486
1,1,23022,491332,27265,0.0555
1,2,23022,127844,5111,0.04
1,3,23022,22544,727,0.0323
2,1,23022,129000,6609,0.0512
2,2,23022,156806,6659,0.0425
2,3,23022,62079,2144,0.0345
3,1,23022,46665,1948,0.0417
3,2,23022,144200,5845,0.0405
3,3,23022,94638,3215,0.034
4,1,23022,14945,675,0.0452
4,2,23022,122700,5325,0.0434
4,3,23022,159476,6131,0.0384
5,1,23022,4260,197,0.0462
5,2,23022,133165,5728,0.043
5,3,23022,355706,12810,0.036
6,1,23022,548,26,0.0479
6,2,23022,69530,2997,0.0431
6,3,23022,366280,13513,0.0369
7,1,23022,61,3,0.0506
7,2,23022,35095,1493,0.0426
7,3,23022,332461,12822,0.0386
8,1,23022,7,0,0.0507
8,2,23022,32880,1446,0.044
8,3,23022,3270910,129904,0.0397
9,1,23022,0,0,NA
9,2,23022,3271,142,0.0433
9,3,23022,3266316,138348,0.0424
10,1,23022,0,0,NA
10,2,23022,293,13,0.0443
10,3,23022,1697299,72777,0.0429
11,1,23022,0,0,NA
11,2,23022,130,6,0.0481
11,3,23022,1017745,43956,0.0432
1,1,23036,499800,18866,0.0377
1,2,23036,132940,3168,0.0238
1,3,23036,26183,381,0.0145
2,1,23036,125283,2575,0.0206
2,2,23036,157657,3118,0.0198
2,3,23036,68375,893,0.0131
3,1,23036,45062,502,0.0111
3,2,23036,142861,2063,0.0144
3,3,23036,104150,1144,0.011
4,1,23036,14470,161,0.0111
4,2,23036,120603,1770,0.0147
4,3,23036,165203,2040,0.0123
5,1,23036,4173,44,0.0106
5,2,23036,131370,1631,0.0124
5,3,23036,374222,3908,0.0104
6,1,23036,544,6,0.0108
6,2,23036,68804,801,0.0116
6,3,23036,380660,3990,0.0105
7,1,23036,61,1,0.0119
7,2,23036,34769,384,0.011
7,3,23036,337974,3714,0.011
8,1,23036,7,0,0.0119
8,2,23036,32951,378,0.0115
8,3,23036,3280160,36911,0.0113
9,1,23036,0,0,NA
9,2,23036,3307,40,0.0121
9,3,23036,3114994,37226,0.012
10,1,23036,0,0,NA
10,2,23036,314,5,0.0144
10,3,23036,1527583,18418,0.0121
11,1,23036,0,0,NA
11,2,23036,163,15,0.0899
11,3,23036,862196,10458,0.0121
1,1,23037,531407,22291,0.0419
1,2,23037,121409,3104,0.0256
1,3,23037,17786,296,0.0166
2,1,23037,135690,2662,0.0196
2,2,23037,152357,2992,0.0196
2,3,23037,48766,643,0.0132
3,1,23037,48845,351,0.0072
3,2,23037,140750,1827,0.013
3,3,23037,66246,816,0.0123
4,1,23037,15888,95,0.006
4,2,23037,123575,1567,0.0127
4,3,23037,125278,1451,0.0116
5,1,23037,4686,25,0.0053
5,2,23037,134661,1364,0.0101
5,3,23037,229319,2868,0.0125
6,1,23037,628,3,0.0055
6,2,23037,70212,712,0.0101
6,3,23037,214272,2829,0.0132
7,1,23037,73,0,0.0061
7,2,23037,35225,410,0.0117
7,3,23037,175584,2392,0.0136
8,1,23037,9,0,0.0035
8,2,23037,39998,516,0.0129
8,3,23037,1729024,23313,0.0135
9,1,23037,0,0,NA
9,2,23037,4694,100,0.0214
9,3,23037,1330239,18400,0.0138
10,1,23037,0,0,NA
10,2,23037,1352,214,0.1585
10,3,23037,631105,8727,0.0138
11,1,23037,0,0,NA
11,2,23037,2927,588,0.2007
11,3,23037,348754,4742,0.0136
1,1,23049,463493,9946,0.0215
1,2,23049,138898,1821,0.0131
1,3,23049,31143,240,0.0077
2,1,23049,119690,1140,0.0095
2,2,23049,158904,1512,0.0095
2,3,23049,76691,447,0.0058
3,1,23049,44514,142,0.0032
3,2,23049,142766,784,0.0055
3,3,23049,119350,467,0.0039
4,1,23049,14776,38,0.0026
4,2,23049,119215,619,0.0052
4,3,23049,174243,712,0.0041
5,1,23049,4430,10,0.0023
5,2,23049,130683,445,0.0034
5,3,23049,432006,1172,0.0027
6,1,23049,597,1,0.0024
6,2,23049,68521,189,0.0028
6,3,23049,470321,1061,0.0023
7,1,23049,69,0,0.0025
7,2,23049,34809,82,0.0024
7,3,23049,448360,895,0.002
8,1,23049,8,0,0.0026
8,2,23049,32360,68,0.0021
8,3,23049,4327975,8192,0.0019
9,1,23049,0,0,NA
9,2,23049,3196,7,0.0021
9,3,23049,4824277,9566,0.002
10,1,23049,0,0,NA
10,2,23049,278,1,0.0022
10,3,23049,2303286,4515,0.002
11,1,23049,0,0,NA
11,2,23049,136,4,0.0328
11,3,23049,1249221,2429,0.0019
1,1,23062,437202,6846,0.0157
1,2,23062,143331,1505,0.0105
1,3,23062,34713,252,0.0073
2,1,23062,113344,976,0.0086
2,2,23062,159369,1256,0.0079
2,3,23062,81969,468,0.0057
3,1,23062,42842,176,0.0041
3,2,23062,141640,723,0.0051
3,3,23062,125816,537,0.0043
4,1,23062,14593,55,0.0038
4,2,23062,117584,586,0.005
4,3,23062,178667,798,0.0045
5,1,23062,4509,16,0.0037
5,2,23062,129473,510,0.0039
5,3,23062,446288,1613,0.0036
6,1,23062,626,2,0.0038
6,2,23062,68055,247,0.0036
6,3,23062,495787,1640,0.0033
7,1,23062,75,0,0.0045
7,2,23062,34651,119,0.0034
7,3,23062,495160,1462,0.003
8,1,23062,9,0,0.0057
8,2,23062,32195,106,0.0033
8,3,23062,4835581,13271,0.0027
9,1,23062,0,0,NA
9,2,23062,3174,9,0.0027
9,3,23062,5969984,14874,0.0025
10,1,23062,0,0,NA
10,2,23062,273,1,0.0024
10,3,23062,2761764,6796,0.0025
11,1,23062,0,0,NA
11,2,23062,158,14,0.0867
11,3,23062,1433824,3494,0.0024
1,1,23063,495432,13493,0.0272
1,2,23063,142846,2612,0.0183
1,3,23063,34086,380,0.0112
2,1,23063,117309,1289,0.011
2,2,23063,158774,2009,0.0127
2,3,23063,80871,630,0.0078
3,1,23063,42642,118,0.0028
3,2,23063,140176,949,0.0068
3,3,23063,122071,552,0.0045
4,1,23063,14110,25,0.0018
4,2,23063,116732,687,0.0059
4,3,23063,176326,795,0.0045
5,1,23063,4250,4,0.001
5,2,23063,128350,414,0.0032
5,3,23063,425182,999,0.0023
6,1,23063,579,0,7e-4
6,2,23063,67671,142,0.0021
6,3,23063,446790,799,0.0018
7,1,23063,68,0,6e-4
7,2,23063,34360,52,0.0015
7,3,23063,401411,646,0.0016
8,1,23063,8,0,0
8,2,23063,32757,43,0.0013
8,3,23063,3805431,5560,0.0015
9,1,23063,0,0,NA
9,2,23063,3317,4,0.0013
9,3,23063,3589481,5327,0.0015
10,1,23063,0,0,NA
10,2,23063,402,26,0.0638
10,3,23063,1587731,2303,0.0015
11,1,23063,0,0,NA
11,2,23063,1188,287,0.2413
11,3,23063,799076,1103,0.0014
1,1,23101,450097,6401,0.0142
1,2,23101,145724,2172,0.0149
1,3,23101,41750,621,0.0149
2,1,23101,119503,831,0.007
2,2,23101,155450,1519,0.0098
2,3,23101,91252,883,0.0097
3,1,23101,47145,148,0.0031
3,2,23101,137073,732,0.0053
3,3,23101,133940,769,0.0057
4,1,23101,16860,49,0.0029
4,2,23101,114755,538,0.0047
4,3,23101,183394,1002,0.0055
5,1,23101,5559,17,0.0031
5,2,23101,129527,454,0.0035
5,3,23101,452900,1670,0.0037
6,1,23101,817,3,0.0033
6,2,23101,69110,219,0.0032
6,3,23101,500081,1595,0.0032
7,1,23101,104,0,0.0035
7,2,23101,35246,102,0.0029
7,3,23101,497961,1377,0.0028
8,1,23101,14,0,0.0044
8,2,23101,33745,93,0.0028
8,3,23101,4797348,12217,0.0025
9,1,23101,5,2,0.4474
9,2,23101,4013,174,0.0434
9,3,23101,5089399,11824,0.0023
10,1,23101,782,214,0.2729
10,2,23101,14944,3068,0.2053
10,3,23101,1961127,6304,0.0032
11,1,23101,8141,1463,0.1797
11,2,23101,52941,7010,0.1324
11,3,23101,798397,7981,0.01
1,1,23219,480689,33070,0.0688
1,2,23219,119061,6818,0.0573
1,3,23219,15227,933,0.0613
2,1,23219,140911,11851,0.0841
2,2,23219,154887,10767,0.0695
2,3,23219,47447,2954,0.0622
3,1,23219,53094,4140,0.078
3,2,23219,146912,10922,0.0743
3,3,23219,73387,4763,0.0649
4,1,23219,17448,1431,0.082
4,2,23219,128141,10124,0.079
4,3,23219,144484,9790,0.0678
5,1,23219,4945,415,0.084
5,2,23219,138492,11278,0.0814
5,3,23219,318540,21851,0.0686
6,1,23219,634,55,0.0866
6,2,23219,72099,5971,0.0828
6,3,23219,342356,24166,0.0706
7,1,23219,69,6,0.0895
7,2,23219,36222,3013,0.0832
7,3,23219,327900,23807,0.0726
8,1,23219,7,1,0.1012
8,2,23219,33147,2854,0.0861
8,3,23219,3314287,244399,0.0737
9,1,23219,0,0,NA
9,2,23219,3251,259,0.0797
9,3,23219,3682596,285440,0.0775
10,1,23219,0,0,NA
10,2,23219,263,22,0.0828
10,3,23219,2144562,167726,0.0782
11,1,23219,0,0,NA
11,2,23219,126,10,0.0807
11,3,23219,1446788,113752,0.0786
1,1,23220,515520,28840,0.0559
1,2,23220,97865,4025,0.0411
1,3,23220,5873,375,0.0639
2,1,23220,161257,9426,0.0585
2,2,23220,143932,6762,0.047
2,3,23220,20744,1243,0.0599
3,1,23220,61969,3154,0.0509
3,2,23220,140801,6730,0.0478
3,3,23220,31079,1924,0.0619
4,1,23220,21054,1136,0.054
4,2,23220,136109,7333,0.053900000000000003
4,3,23220,77918,4464,0.0573
5,1,23220,6191,340,0.0549
5,2,23220,147761,8079,0.0547
5,3,23220,153776,10228,0.0665
6,1,23220,828,47,0.0564
6,2,23220,78471,4546,0.0579
6,3,23220,162791,11337,0.0696
7,1,23220,95,5,0.0579
7,2,23220,40238,2560,0.0636
7,3,23220,151588,10867,0.0717
8,1,23220,11,1,0.0702
8,2,23220,41871,3003,0.0717
8,3,23220,1608596,117261,0.0729
9,1,23220,0,0,NA
9,2,23220,4367,343,0.0786
9,3,23220,1444758,108546,0.0751
10,1,23220,0,0,NA
10,2,23220,446,37,0.0825
10,3,23220,821574,62470,0.076
11,1,23220,0,0,NA
11,2,23220,169,20,0.1194
11,3,23220,546360,41782,0.0765
1,1,23234,519396,23881,0.046
1,2,23234,118275,3793,0.0321
1,3,23234,13907,507,0.0365
2,1,23234,144717,5880,0.0406
2,2,23234,153453,5408,0.0352
2,3,23234,42211,1413,0.0335
3,1,23234,53707,1737,0.0323
3,2,23234,144754,5058,0.0349
3,3,23234,61153,2236,0.0366
4,1,23234,17520,603,0.0344
4,2,23234,127935,4823,0.0377
4,3,23234,126222,4234,0.0335
5,1,23234,4988,172,0.0346
5,2,23234,138724,5257,0.0379
5,3,23234,251894,9903,0.0393
6,1,23234,646,23,0.0356
6,2,23234,72632,2784,0.0383
6,3,23234,257062,10890,0.0424
7,1,23234,72,3,0.0363
7,2,23234,36566,1422,0.0389
7,3,23234,232136,10345,0.0446
8,1,23234,8,0,0.0476
8,2,23234,35314,1542,0.0437
8,3,23234,2352915,106044,0.0451
9,1,23234,0,0,NA
9,2,23234,3559,176,0.0494
9,3,23234,2172095,103321,0.0476
10,1,23234,0,0,NA
10,2,23234,335,16,0.049
10,3,23234,1177359,56651,0.0481
11,1,23234,0,0,NA
11,2,23234,138,8,0.0596
11,3,23234,741912,35928,0.0484
1,1,23261,478549,9389,0.0196
1,2,23261,141202,1490,0.0105
1,3,23261,30522,176,0.0058
2,1,23261,122057,1156,0.0095
2,2,23261,161532,1345,0.0083
2,3,23261,76272,374,0.0049
3,1,23261,44826,174,0.0039
3,2,23261,144482,800,0.0055
3,3,23261,118287,461,0.0039
4,1,23261,14426,52,0.0036
4,2,23261,120164,668,0.0056
4,3,23261,176526,751,0.0043
5,1,23261,4123,13,0.0031
5,2,23261,129892,552,0.0043
5,3,23261,427267,1468,0.0034
6,1,23261,534,2,0.0029
6,2,23261,67696,257,0.0038
6,3,23261,458921,1461,0.0032
7,1,23261,60,0,0.0032
7,2,23261,34244,120,0.0035
7,3,23261,434083,1326,0.0031
8,1,23261,7,0,0.0046
8,2,23261,31665,109,0.0034
8,3,23261,4209971,12847,0.0031
9,1,23261,0,0,NA
9,2,23261,3123,10,0.0031
9,3,23261,4755665,14091,0.003
10,1,23261,0,0,NA
10,2,23261,259,1,0.0029
10,3,23261,2390918,7080,0.003
11,1,23261,0,0,NA
11,2,23261,125,0,0.0032
11,3,23261,1372969,4077,0.003
1,1,23275,501852,10758,0.0214
1,2,23275,145910,1803,0.0124
1,3,23275,33686,239,0.0071
2,1,23275,119940,1166,0.0097
2,2,23275,162291,1519,0.0094
2,3,23275,81010,466,0.0058
3,1,23275,43308,155,0.0036
3,2,23275,142844,857,0.006
3,3,23275,122675,544,0.0044
4,1,23275,13857,45,0.0032
4,2,23275,118133,688,0.0058
4,3,23275,179699,853,0.0047
5,1,23275,3969,11,0.0028
5,2,23275,127864,569,0.0044
5,3,23275,428067,1637,0.0038
6,1,23275,520,1,0.0029
6,2,23275,66894,267,0.004
6,3,23275,451296,1610,0.0036
7,1,23275,59,0,0.0032
7,2,23275,33937,128,0.0038
7,3,23275,413467,1449,0.0035
8,1,23275,7,0,0.003
8,2,23275,31785,122,0.0038
8,3,23275,3960146,14139,0.0036
9,1,23275,0,0,NA
9,2,23275,3155,11,0.0036
9,3,23275,4033684,14373,0.0036
10,1,23275,0,0,NA
10,2,23275,286,1,0.0042
10,3,23275,1900712,6785,0.0036
11,1,23275,0,0,NA
11,2,23275,152,11,0.0724
11,3,23275,1021377,3659,0.0036
1,1,23288,476326,7444,0.0156
1,2,23288,151145,1425,0.0094
1,3,23288,38135,207,0.0054
2,1,23288,113579,819,0.0072
2,2,23288,163380,1075,0.0066
2,3,23288,88037,335,0.0038
3,1,23288,41442,92,0.0022
3,2,23288,142079,512,0.0036
3,3,23288,132127,301,0.0023
4,1,23288,13464,22,0.0017
4,2,23288,116293,371,0.0032
4,3,23288,186456,417,0.0022
5,1,23288,3942,4,0.0011
5,2,23288,126165,226,0.0018
5,3,23288,452992,570,0.0013
6,1,23288,527,1,0.001
6,2,23288,66037,80,0.0012
6,3,23288,493552,463,9e-4
7,1,23288,61,0,8e-4
7,2,23288,33577,30,9e-4
7,3,23288,476150,363,8e-4
8,1,23288,7,0,0
8,2,23288,31387,21,7e-4
8,3,23288,4573891,3061,7e-4
9,1,23288,0,0,NA
9,2,23288,3109,3,8e-4
9,3,23288,5138292,3857,8e-4
10,1,23288,0,0,NA
10,2,23288,278,0,0.0013
10,3,23288,2340289,1693,7e-4
11,1,23288,0,0,NA
11,2,23288,186,24,0.128
11,3,23288,1201588,849,7e-4
1,1,23301,463941,6119,0.0132
1,2,23301,154518,1396,0.009
1,3,23301,41569,252,0.0061
2,1,23301,110195,713,0.0065
2,2,23301,163521,1006,0.0061
2,3,23301,93116,387,0.0042
3,1,23301,40568,93,0.0023
3,2,23301,140941,460,0.0033
3,3,23301,137911,342,0.0025
4,1,23301,13385,25,0.0019
4,2,23301,114802,318,0.0028
4,3,23301,190593,451,0.0024
5,1,23301,4003,6,0.0016
5,2,23301,125042,209,0.0017
5,3,23301,462998,675,0.0015
6,1,23301,546,1,0.0016
6,2,23301,65606,84,0.0013
6,3,23301,506999,594,0.0012
7,1,23301,65,0,0.0014
7,2,23301,33434,36,0.0011
7,3,23301,500639,493,0.001
8,1,23301,8,0,0
8,2,23301,31367,30,9e-4
8,3,23301,4838860,4287,9e-4
9,1,23301,0,0,NA
9,2,23301,3114,3,0.001
9,3,23301,5626975,4976,9e-4
10,1,23301,0,0,NA
10,2,23301,297,4,0.0143
10,3,23301,2455173,2103,9e-4
11,1,23301,0,0,NA
11,2,23301,648,164,0.2537
11,3,23301,1195706,1044,9e-4
1,1,16748,497680,14778,0.0297
1,2,16748,149514,3396,0.0227
1,3,16748,36947,583,0.0158
2,1,16748,117699,1468,0.0125
2,2,16748,163799,2852,0.0174
2,3,16748,87178,1101,0.0126
3,1,16748,41517,242,0.0058
3,2,16748,141614,1613,0.0114
3,3,16748,129297,1191,0.0092
4,1,16748,13249,76,0.0057
4,2,16748,116673,1308,0.0112
4,3,16748,188137,1886,0.01
5,1,16748,3684,21,0.0057
5,2,16748,124798,1040,0.0083
5,3,16748,440298,3235,0.0073
6,1,16748,478,3,0.0063
6,2,16748,65230,469,0.0072
6,3,16748,463903,3049,0.0066
7,1,16748,54,0,0.0064
7,2,16748,33078,212,0.0064
7,3,16748,427286,2666,0.0062
8,1,16748,6,0,0.0065
8,2,16748,31376,194,0.0062
8,3,16748,4091367,25208,0.0062
9,1,16748,0,0,NA
9,2,16748,3160,19,0.0061
9,3,16748,4258528,26411,0.0062
10,1,16748,0,0,NA
10,2,16748,309,4,0.013
10,3,16748,2014172,12495,0.0062
11,1,16748,0,0,NA
11,2,16748,269,50,0.1879
11,3,16748,1085017,6736,0.0062
1,1,16761,479473,10076,0.021
1,2,16761,153687,2573,0.0167
1,3,16761,41005,496,0.0121
2,1,16761,114509,855,0.0075
2,2,16761,164586,1928,0.0117
2,3,16761,93504,804,0.0086
3,1,16761,41044,73,0.0018
3,2,16761,141222,901,0.0064
3,3,16761,137846,695,0.005
4,1,16761,13289,15,0.0012
4,2,16761,115408,667,0.0058
4,3,16761,193927,1007,0.0052
5,1,16761,3790,3,7e-4
5,2,16761,124004,389,0.0031
5,3,16761,461724,1235,0.0027
6,1,16761,502,0,7e-4
6,2,16761,64873,131,0.002
6,3,16761,498316,921,0.0018
7,1,16761,58,0,0.0014
7,2,16761,32982,46,0.0014
7,3,16761,476675,693,0.0015
8,1,16761,7,0,0
8,2,16761,31211,32,0.001
8,3,16761,4567475,5679,0.0012
9,1,16761,0,0,NA
9,2,16761,3140,4,0.0013
9,3,16761,5073987,6996,0.0014
10,1,16761,0,0,NA
10,2,16761,324,9,0.0269
10,3,16761,2307671,3113,0.0013
11,1,16761,0,0,NA
11,2,16761,667,168,0.252
11,3,16761,1183384,1633,0.0014
1,1,16774,475136,8729,0.0184
1,2,16774,155784,2547,0.0164
1,3,16774,43965,597,0.0136
2,1,16774,114401,798,0.007
2,2,16774,164324,1836,0.0112
2,3,16774,97844,921,0.0094
3,1,16774,41530,82,0.002
3,2,16774,140308,834,0.0059
3,3,16774,142781,776,0.0054
4,1,16774,13655,21,0.0015
4,2,16774,114394,592,0.0052
4,3,16774,197175,1071,0.0054
5,1,16774,3989,5,0.0013
5,2,16774,123629,359,0.0029
5,3,16774,469801,1351,0.0029
6,1,16774,540,1,0.0015
6,2,16774,64873,130,0.002
6,3,16774,508635,1023,0.002
7,1,16774,64,0,0.0012
7,2,16774,33023,49,0.0015
7,3,16774,492344,761,0.0015
8,1,16774,8,0,0.0013
8,2,16774,31499,38,0.0012
8,3,16774,4715888,6297,0.0013
9,1,16774,0,0,NA
9,2,16774,3211,4,0.0012
9,3,16774,5212692,7079,0.0014
10,1,16774,0,0,NA
10,2,16774,646,108,0.168
10,3,16774,2254353,3018,0.0013
11,1,16774,15,6,0.3907
11,2,16774,4679,1087,0.2323
11,3,16774,1089051,1876,0.0017
1,1,16787,483620,8952,0.0185
1,2,16787,155682,2982,0.0192
1,3,16787,45949,845,0.0184
2,1,16787,118084,762,0.0065
2,2,16787,163016,2066,0.0127
2,3,16787,100532,1240,0.0123
3,1,16787,43490,70,0.0016
3,2,16787,139103,903,0.0065
3,3,16787,145277,996,0.0069
4,1,16787,14587,17,0.0011
4,2,16787,113763,609,0.0054
4,3,16787,198355,1305,0.0066
5,1,16787,4380,4,0.001
5,2,16787,123983,347,0.0028
5,3,16787,471200,1529,0.0032
6,1,16787,611,1,0.001
6,2,16787,65376,119,0.0018
6,3,16787,508090,1080,0.0021
7,1,16787,75,0,0.0012
7,2,16787,33133,44,0.0013
7,3,16787,486516,764,0.0016
8,1,16787,10,0,0.0031
8,2,16787,32391,37,0.0012
8,3,16787,4616698,6195,0.0013
9,1,16787,0,0,0.2857
9,2,16787,3677,92,0.0251
9,3,16787,4726394,6663,0.0014
10,1,16787,141,46,0.3278
10,2,16787,7663,1717,0.2241
10,3,16787,1912265,3652,0.0019
11,1,16787,2671,588,0.2202
11,2,16787,34054,5333,0.1566
11,3,16787,842988,5095,0.006
1,1,16959,472176,63436,0.1343
1,2,16959,136367,15488,0.1136
1,3,16959,29543,3063,0.1037
2,1,16959,118481,22623,0.1909
2,2,16959,158596,21980,0.1386
2,3,16959,75017,9213,0.1228
3,1,16959,42006,7701,0.1833
3,2,16959,141404,20635,0.1459
3,3,16959,115045,14971,0.1301
4,1,16959,13577,2710,0.1996
4,2,16959,118470,18826,0.1589
4,3,16959,174609,25446,0.1457
5,1,16959,3881,799,0.206
5,2,16959,128025,20850,0.1629
5,3,16959,412903,57664,0.1397
6,1,16959,508,109,0.2135
6,2,16959,67031,11021,0.1644
6,3,16959,434804,58248,0.134
7,1,16959,58,13,0.223
7,2,16959,33986,5486,0.1614
7,3,16959,401638,52012,0.1295
8,1,16959,6,2,0.2438
8,2,16959,32031,5155,0.161
8,3,16959,3891747,510986,0.1313
9,1,16959,0,0,NA
9,2,16959,3211,442,0.1375
9,3,16959,4124191,540634,0.1311
10,1,16959,0,0,NA
10,2,16959,299,42,0.1393
10,3,16959,2054429,272112,0.1325
11,1,16959,0,0,NA
11,2,16959,148,25,0.1719
11,3,16959,1171971,156069,0.1332
1,1,16972,438444,9783,0.0223
1,2,16972,139326,2329,0.0167
1,3,16972,32663,387,0.0119
2,1,16972,117531,1408,0.012
2,2,16972,158879,2129,0.0134
2,3,16972,79598,782,0.0098
3,1,16972,43819,267,0.0061
3,2,16972,141968,1285,0.0091
3,3,16972,123046,914,0.0074
4,1,16972,14768,87,0.0059
4,2,16972,118620,1081,0.0091
4,3,16972,178259,1439,0.0081
5,1,16972,4444,26,0.0059
5,2,16972,129653,921,0.0071
5,3,16972,442234,2720,0.0062
6,1,16972,606,4,0.006
6,2,16972,68031,430,0.0063
6,3,16972,487904,2632,0.0054
7,1,16972,71,0,0.0059
7,2,16972,34599,198,0.0057
7,3,16972,479066,2272,0.0047
8,1,16972,8,0,0.0061
8,2,16972,32208,170,0.0053
8,3,16972,4664530,20549,0.0044
9,1,16972,0,0,NA
9,2,16972,3191,13,0.0042
9,3,16972,5678147,22931,0.004
10,1,16972,0,0,NA
10,2,16972,281,1,0.004
10,3,16972,2749643,11034,0.004
11,1,16972,0,0,NA
11,2,16972,145,8,0.0549
11,3,16972,1506682,6022,0.004
1,1,16986,476337,15591,0.0327
1,2,16986,142768,3788,0.0265
1,3,16986,35973,712,0.0198
2,1,16986,116381,1878,0.0161
2,2,16986,158207,3169,0.02
2,3,16986,84558,1282,0.0152
3,1,16986,42084,322,0.0077
3,2,16986,138762,1743,0.0126
3,3,16986,126443,1326,0.0105
4,1,16986,14005,101,0.0072
4,2,16986,115624,1384,0.012
4,3,16986,181308,2051,0.0113
5,1,16986,4192,28,0.0068
5,2,16986,126637,1095,0.0086
5,3,16986,436910,3417,0.0078
6,1,16986,573,4,0.0069
6,2,16986,66834,489,0.0073
6,3,16986,466413,3096,0.0066
7,1,16986,68,0,0.0071
7,2,16986,33942,217,0.0064
7,3,16986,430182,2567,0.006
8,1,16986,8,0,0.0087
8,2,16986,32624,200,0.0061
8,3,16986,4093852,23756,0.0058
9,1,16986,0,0,NA
9,2,16986,3351,20,0.006
9,3,16986,4098170,23670,0.0058
10,1,16986,0,0,NA
10,2,16986,525,63,0.1207
10,3,16986,1830421,10560,0.0058
11,1,16986,0,0,NA
11,2,16986,2246,543,0.2417
11,3,16986,926551,5235,0.0057
1,1,16999,470074,12045,0.0256
1,2,16999,143972,3364,0.0234
1,3,16999,38539,751,0.0195
2,1,16999,118070,1128,0.0096
2,2,16999,157173,2510,0.016
2,3,16999,88027,1184,0.0134
3,1,16999,43853,99,0.0022
3,2,16999,137734,1150,0.0084
3,3,16999,130314,999,0.0077
4,1,16999,14968,21,0.0014
4,2,16999,114991,816,0.0071
4,3,16999,183414,1377,0.0075
5,1,16999,4628,4,9e-4
5,2,16999,127163,464,0.0036
5,3,16999,445126,1633,0.0037
6,1,16999,650,1,8e-4
6,2,16999,67408,156,0.0023
6,3,16999,482316,1182,0.0025
7,1,16999,79,0,6e-4
